entidad,record_id,record_type,source_sheet,source_row,project_id,project_name,project_name_raw,project_type,product_label,template_key,process,activity_type,task_id,task_name,task_hours,task_start_date,task_end_date,task_done,task_status,task_priority,task_owner,task_overdue,task_notes,template_task_key,meeting_id,meeting_name,meeting_date,meeting_time,meeting_type,meeting_status,meeting_attendees,meeting_notes,communication_id,communication_date,communication_time,communication_type,communication_result,communication_notes,invoice_id,invoice_name,invoice_amount,invoice_sent_date,invoice_due_date,invoice_status,invoice_notes,user_id,user_name,user_role,config_group,config_key,config_value,config_definition,metric_name,metric_value,raw_row_json,raw_formulas_json,project_template_key,template_relation_type,template_match_status,template_process_key,template_activity_key
tareas,TSK000048,task,✅Lista de Tareas,64,,Cet - Evolutivo inscripción,Cet - Evolutivo inscripción,,,,,Actividad,TSK000048,Entrega de la documentación de la socialización de los creditos y descuentos,1.0,2025-07-09,2025-07-23,true,Hecho,Medio,Carmen Donoso,N/A,Formato y pantalla para recolectar información para solicitud de creditos financieros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Cet - Evolutivo inscripción"", ""C"": ""Entrega de la documentación de la socialización de los creditos y descuentos"", ""D"": ""1.0"", ""E"": ""45847.0"", ""F"": true, ""G"": ""45861.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Formato y pantalla para recolectar información para solicitud de creditos financieros"", ""O"": ""Error de cambio de perfil y de inventarios - Documentar y enviar por correo para revisión antes de pasar a Desarrollo"", ""P"": true, ""Q"": ""46002"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Error de cambio de perfil y de inventarios - Documentar y enviar por correo para revisión antes de pasar a Desarrollo\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46002.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000049,task,✅Lista de Tareas,65,PRJ0008,Corazonistas,Corazonistas,Soporte,Implementado,support,Otros,Actividad,TSK000049,Visita oficinas Corazonistas,1.0,2025-09-22,2025-09-22,true,Hecho,Alto,Karina Porras,N/A,,support:ACT-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corazonistas"", ""C"": ""Visita oficinas Corazonistas"", ""D"": ""1.0"", ""E"": ""45922.0"", ""F"": true, ""G"": ""45922.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Karina Porras"", ""O"": ""Manual de Valoraciones"", ""P"": true, ""Q"": ""46002""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Manual de Valoraciones\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46002.0)""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000050,task,✅Lista de Tareas,66,,Cet - Evolutivo inscripción,Cet - Evolutivo inscripción,,,,,Actividad,TSK000050,Orden de servicio sin costo,0.0,2025-07-24,2025-09-08,true,Hecho,Medio,Carmen Donoso,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Cet - Evolutivo inscripción"", ""C"": ""Orden de servicio sin costo "", ""D"": ""0.0"", ""E"": ""45862.0"", ""F"": true, ""G"": ""45908.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""O"": ""83180 - Revisión Pantalla de valoraciones en la interfaz del padre de familia (Correo a Desarrollo) - PENDIENTE DEL AREA DE DESARROLLO "", ""P"": true, ""Q"": ""45975""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""83180 - Revisión Pantalla de valoraciones en la interfaz del padre de familia (Correo a Desarrollo) - PENDIENTE DEL AREA DE DESARROLLO \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),45975.0)""}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000051,task,✅Lista de Tareas,67,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Documentación / Actas / Entrega,Actividad,TSK000051,Envio de todos los Manuales funcionales (Asignar recurso),1.0,2025-09-26,2025-10-06,true,Hecho,Alto,Jhoec Camayo,N/A,prioridad alta - Definir fecha de entrega y cantidad de manuales ,implementation_campuspack:ACT-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Envio de todos los Manuales funcionales (Asignar recurso)"", ""D"": ""1.0"", ""E"": ""45926.0"", ""F"": true, ""G"": ""45936.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""prioridad alta - Definir fecha de entrega y cantidad de manuales "", ""O"": ""Sesión 2 de prueba integral: Valoraciones"", ""P"": true, ""Q"": ""46000"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Sesión 2 de prueba integral: Valoraciones\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46000.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000052,task,✅Lista de Tareas,68,PRJ0013,Aspaen,Aspaen,Soporte,Schoolpack,support,Reuniones y coordinación,Actividad,TSK000052,Reunión interna MCC - Plan de pruebas,1.0,2025-07-16,2025-07-16,true,Hecho,Urgente,Karina Porras,N/A,,support:ACT-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Aspaen"", ""C"": ""Reunión interna MCC - Plan de pruebas"", ""D"": ""1.0"", ""E"": ""45854.0"", ""F"": true, ""G"": ""45854.0"", ""H"": ""Hecho"", ""I"": ""Urgente"", ""J"": ""N/A"", ""K"": ""Karina Porras"", ""O"": ""86398 - Cambio perfil de personas a docentes"", ""P"": true, ""Q"": ""46006"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""86398 - Cambio perfil de personas a docentes\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46006.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000053,task,✅Lista de Tareas,69,,Cet - Evolutivo inscripción,Cet - Evolutivo inscripción,,,,,Actividad,TSK000053,Actualización del aplicativo (Viernes presencial),1.0,2025-08-22,2025-08-22,true,Hecho,Alto,Carmen Donoso,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Cet - Evolutivo inscripción"", ""C"": ""Actualización del aplicativo (Viernes presencial)"", ""D"": ""1.0"", ""E"": ""45891.0"", ""F"": true, ""G"": ""45891.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""O"": ""Error de cambio de perfil y de inventarios - Pendiente fecha de entrega Desarrollo"", ""P"": true, ""Q"": ""46007""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Error de cambio de perfil y de inventarios - Pendiente fecha de entrega Desarrollo\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46007.0)""}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000054,task,✅Lista de Tareas,70,PRJ0013,Aspaen,Aspaen,Soporte,Schoolpack,support,Capacitación,Actividad,TSK000054,Capacitación de Untis,1.0,2025-07-30,2025-08-05,true,Hecho,Medio,Jhoec Camayo,N/A,1 de Agosto y 5 de Agosto a las 2pm (Xiomara),support:ACT-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Aspaen"", ""C"": ""Capacitación de Untis"", ""D"": ""1.0"", ""E"": ""45868.0"", ""F"": true, ""G"": ""45874.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""1 de Agosto y 5 de Agosto a las 2pm (Xiomara)"", ""O"": ""Documentación desarrollo: checks solicitados (imágenes y habeas data)"", ""P"": true, ""Q"": ""46007""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Documentación desarrollo: checks solicitados (imágenes y habeas data)\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46007.0)""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000055,task,✅Lista de Tareas,71,,Cet - Evolutivo inscripción,Cet - Evolutivo inscripción,,,,,Actividad,TSK000055,84940 - Documento con los requerimientos financieros de parte de la Cet (Acuerdos Reu 26Jun),0.0,2025-08-21,2025-08-21,true,Hecho,Alto,Carmen Donoso,N/A,ODS Sac 84940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Cet - Evolutivo inscripción"", ""C"": ""84940 - Documento con los requerimientos financieros de parte de la Cet (Acuerdos Reu 26Jun)"", ""D"": ""0.0"", ""E"": ""45890.0"", ""F"": true, ""G"": ""45890.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""ODS Sac 84940"", ""O"": ""Sesión de Configuración de logros para entregas parciales en producción"", ""P"": true, ""Q"": ""46076"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Sesión de Configuración de logros para entregas parciales en producción\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46076.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",,TASK_BELONGS_TO_PROJECT_TEMPLATE,NOT_APPLICABLE,,
tareas,TSK000056,task,✅Lista de Tareas,72,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Otros,Actividad,TSK000056,Pantalla de Binet,0.0,2025-07-30,2025-08-25,true,Hecho,Alto,Desarrollo,N/A,Correo: documentacion pantalla de inclusion/ bienestar,support:ACT-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Pantalla de Binet "", ""D"": ""0.0"", ""E"": ""45868.0"", ""F"": true, ""G"": ""45894.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Desarrollo"", ""L"": ""Correo: documentacion pantalla de inclusion/ bienestar"", ""O"": ""Capacitación docente "", ""P"": true, ""Q"": ""46084"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Capacitación docente \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46084.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000057,task,✅Lista de Tareas,73,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Documentación / Actas / Entrega,Actividad,TSK000057,Preparación y envio de todos los Manuales funcionales,4.0,2025-09-29,2025-10-24,true,Hecho,Alto,Julian Sanchez ,,,implementation_campuspack:ACT-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Preparación y envio de todos los Manuales funcionales "", ""D"": ""4.0"", ""E"": ""45929.0"", ""F"": true, ""G"": ""45954.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""K"": ""Julian Sanchez "", ""O"": ""Sesión Apartado Financiero (Pendiente ACTA)"", ""P"": true, ""Q"": ""46062"", ""R"": ""N/A""}","{""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Sesión Apartado Financiero (Pendiente ACTA)\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46062.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000058,task,✅Lista de Tareas,74,PRJ0004,Corp.Edu Dr. Amin Ariza,Corp.Edu Dr. Amin Ariza,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000058,Seguimiento a la entrega de los importadores de parte del cliente,0.0,2025-07-02,2025-08-08,true,Hecho,Alto,Geraldine Araque,N/A,,implementation_campuspack:ACT-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Dr. Amin Ariza"", ""C"": ""Seguimiento a la entrega de los importadores de parte del cliente"", ""D"": ""0.0"", ""E"": ""45840.0"", ""F"": true, ""G"": ""45877.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque"", ""O"": ""Revisión Configuración y caracterización en producción"", ""P"": true, ""Q"": ""46106"", ""R"": ""N/A""}","{""J"": ""if(or(F74=TRUE,G74>0,H74=\""Done\"",isblank(E74)),\""N/A\"",if($B$5<=E74,\""N/A\"",\""Overdue\""))"", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Revisión Configuración y caracterización en producción\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46106.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000059,task,✅Lista de Tareas,75,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Financiero,Actividad,TSK000059,Corregir los ocacionales (Doble responsable financiero),2.0,2025-07-31,2025-08-06,true,Hecho,Alto,Sebastian Ballesteros,N/A,,support:ACT-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""Corregir los ocacionales (Doble responsable financiero)"", ""D"": ""2.0"", ""E"": ""45869.0"", ""F"": true, ""G"": ""45875.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""O"": ""Auditoria de la personalización de la visualización de notas en pantalla padres "", ""P"": true, ""Q"": ""46111"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Auditoria de la personalización de la visualización de notas en pantalla padres \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46111.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000060,task,✅Lista de Tareas,76,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000060,Documento del proceso de matriculas de parte del cliente,1.0,2025-07-31,2025-08-07,true,Hecho,Alto,Sebastian Ballesteros,N/A,,support:ACT-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""Documento del proceso de matriculas de parte del cliente "", ""D"": ""1.0"", ""E"": ""45869.0"", ""F"": true, ""G"": ""45876.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""O"": ""87061- Finalización de la documentación de la personalización de la visualización de notas en pantalla padres "", ""P"": true, ""Q"": ""46085"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""87061- Finalización de la documentación de la personalización de la visualización de notas en pantalla padres \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46085.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000061,task,✅Lista de Tareas,77,PRJ0012,Col Pres,Col Pres,Soporte,Marco común curricular,support,Migración / Importadores,Actividad,TSK000061,"Desarrollos: Certificados, otros cobros, Importación de cartera de años anteriores (Correo)",1.0,2025-11-04,2025-11-15,true,Hecho,Medio,Jhoec Camayo,N/A,"en validacion por el economato, ultima actualización, 22 de septiembre, sin novedad(no va a ningun lado)",support:ACT-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Col Pres"", ""C"": ""Desarrollos: Certificados, otros cobros, Importación de cartera de años anteriores (Correo)"", ""D"": ""1.0"", ""E"": ""45965.0"", ""F"": true, ""G"": ""45976.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo"", ""L"": ""en validacion por el economato, ultima actualización, 22 de septiembre, sin novedad(no va a ningun lado)"", ""O"": ""Entrega de la personalización de la visualización de notas en pantalla padres "", ""P"": true, ""Q"": ""46121"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Entrega de la personalización de la visualización de notas en pantalla padres \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46121.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000062,task,✅Lista de Tareas,78,PRJ0004,Corp.Edu Dr. Amin Ariza,Corp.Edu Dr. Amin Ariza,Implementación,Campuspack,implementation_campuspack,Migración / Importadores,Actividad,TSK000062,Sesión de acompañamiento en el diligenciamiento de importadores,1.0,2025-07-31,2025-07-31,true,Hecho,Alto,Geraldine Araque,N/A,,implementation_campuspack:ACT-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp.Edu Dr. Amin Ariza"", ""C"": ""Sesión de acompañamiento en el diligenciamiento de importadores"", ""D"": ""1.0"", ""E"": ""45869.0"", ""F"": true, ""G"": ""45869.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Geraldine Araque"", ""O"": ""Pruebas integrales sesión 1 "", ""P"": true, ""Q"": ""46118"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Pruebas integrales sesión 1 \"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46118.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000063,task,✅Lista de Tareas,79,PRJ0002,Fundación Incolmotos Yamaha,Fundación Incolmotos Yamaha,Soporte,Campuspack,support,Admisiones,Actividad,TSK000063,Entrega de la pantalla de inscripción,0.0,2025-07-28,2025-08-08,true,Hecho,Alto,Desarrollo,N/A,FALTA ACTA,support:ACT-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Fundación Incolmotos Yamaha"", ""C"": ""Entrega de la pantalla de inscripción"", ""D"": ""0.0"", ""E"": ""45866.0"", ""F"": true, ""G"": ""45877.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Desarrollo"", ""L"": ""FALTA ACTA"", ""O"": ""Pruebas integrales sesión 2"", ""P"": true, ""Q"": ""46121"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Pruebas integrales sesión 2\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46121.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000064,task,✅Lista de Tareas,80,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Capacitación,Actividad,TSK000064,Finalización del plan de capacitación de Geral y Sebas,1.0,2025-08-13,2025-09-22,true,Hecho,Medio,Karina Porras,N/A,Evalua Carmen (Academico) y Xiomara (Financiero),support:ACT-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Finalización del plan de capacitación de Geral y Sebas"", ""D"": ""1.0"", ""E"": ""45882.0"", ""F"": true, ""G"": ""45922.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Karina Porras"", ""L"": ""Evalua Carmen (Academico) y Xiomara (Financiero)"", ""O"": ""Pruebas integrales sesión 3"", ""P"": true, ""Q"": ""46153"", ""R"": ""N/A""}","{""J"": """", ""O"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""Pruebas integrales sesión 3\"")"", ""P"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),TRUE)"", ""Q"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),46153.0)"", ""R"": ""IFERROR(__xludf.DUMMYFUNCTION(\""\""\""COMPUTED_VALUE\""\""\""),\""N/A\"")""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
